data,codice_regione,denominazione_regione,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,ingressi_terapia_intensiva,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,variazione_terapia_intensiva,variazione_ricoverati_con_sintomi,variazione_totale_ospedalizzati,nuovi_dimessi_guariti,nuovi_deceduti,nuovi_tamponi,nuovi_casi_testati,variazione_isolamento_domiciliare,ti_su_to,to_su_tp,np_su_nt,np_su_nct,var_ti_perc,var_pos_perc
2020-06-04T17:00:00,20,Sardegna,12,1,13,95,108,-38,0,1118,131,0.0,0.0,1357,59556,50865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,951.0,808.0,-38.0,7.69,12.04,0.0,0.0,0.0,-26.03
2020-06-05T17:00:00,20,Sardegna,11,0,11,56,67,-41,2,1161,131,0.0,0.0,1359,60794,51853.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,43.0,0.0,1238.0,988.0,-39.0,0.0,16.42,0.16,0.2,-100.0,-37.96
2020-06-06T17:00:00,20,Sardegna,10,1,11,49,60,-7,3,1171,131,0.0,0.0,1362,62145,52956.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,10.0,0.0,1351.0,1103.0,-7.0,9.09,18.33,0.22,0.27,0.0,-10.45
2020-06-07T17:00:00,20,Sardegna,10,1,11,48,59,-1,0,1172,131,0.0,0.0,1362,63172,53735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1027.0,779.0,-1.0,9.09,18.64,0.0,0.0,0.0,-1.67
2020-06-08T17:00:00,20,Sardegna,9,1,10,46,56,-3,0,1175,131,0.0,0.0,1362,63510,54051.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,3.0,0.0,338.0,316.0,-2.0,10.0,17.86,0.0,0.0,0.0,-5.08
2020-06-09T17:00:00,20,Sardegna,9,1,10,44,54,-2,-1,1176,131,0.0,0.0,1361,64272,54707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,762.0,656.0,-2.0,10.0,18.52,-0.13,-0.15,0.0,-3.57
2020-06-10T17:00:00,20,Sardegna,9,1,10,40,50,-4,0,1180,131,0.0,0.0,1361,65175,55439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,903.0,732.0,-4.0,10.0,20.0,0.0,0.0,0.0,-7.41
2020-06-11T17:00:00,20,Sardegna,10,1,11,32,43,-7,1,1188,131,0.0,0.0,1362,66133,56226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,958.0,787.0,-8.0,9.09,25.58,0.1,0.13,0.0,-14.0
2020-06-12T17:00:00,20,Sardegna,10,1,11,31,42,-1,1,1190,131,0.0,0.0,1363,67069,56937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,936.0,711.0,-1.0,9.09,26.19,0.11,0.14,0.0,-2.33
2020-06-13T17:00:00,20,Sardegna,12,0,12,22,34,-8,0,1197,132,0.0,0.0,1363,68079,57763.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,1.0,7.0,1.0,1010.0,826.0,-9.0,0.0,35.29,0.0,0.0,-100.0,-19.05
2020-06-14T17:00:00,20,Sardegna,12,0,12,21,33,-1,0,1198,132,0.0,0.0,1363,68769,58281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,690.0,518.0,-1.0,0.0,36.36,0.0,0.0,0.0,-2.94
2020-06-15T17:00:00,20,Sardegna,12,0,12,21,33,0,0,1198,132,0.0,0.0,1363,69134,58586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,305.0,0.0,0.0,36.36,0.0,0.0,0.0,0.0
2020-06-16T17:00:00,20,Sardegna,13,0,13,20,33,0,2,1200,132,0.0,0.0,1365,70202,59536.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1068.0,950.0,-1.0,0.0,39.39,0.19,0.21,0.0,0.0
2020-06-17T17:00:00,20,Sardegna,11,0,11,20,31,-2,1,1203,132,0.0,0.0,1366,71452,60606.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,3.0,0.0,1250.0,1070.0,0.0,0.0,35.48,0.08,0.09,0.0,-6.06
2020-06-18T17:00:00,20,Sardegna,10,0,10,21,31,0,1,1204,132,0.0,0.0,1367,72722,61674.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1270.0,1068.0,1.0,0.0,32.26,0.08,0.09,0.0,0.0
2020-06-19T17:00:00,20,Sardegna,10,0,10,20,30,-1,1,1206,132,0.0,0.0,1368,73846,62546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1124.0,872.0,-1.0,0.0,33.33,0.09,0.11,0.0,-3.23
2020-06-20T17:00:00,20,Sardegna,9,0,9,19,28,-2,1,1209,132,0.0,0.0,1369,75217,63646.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,3.0,0.0,1371.0,1100.0,-1.0,0.0,32.14,0.07,0.09,0.0,-6.67
2020-06-21T17:00:00,20,Sardegna,9,0,9,19,28,0,0,1209,132,0.0,0.0,1369,76086,64324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,678.0,0.0,0.0,32.14,0.0,0.0,0.0,0.0
2020-06-22T17:00:00,20,Sardegna,9,0,9,19,28,0,0,1209,132,0.0,0.0,1369,76379,64582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,258.0,0.0,0.0,32.14,0.0,0.0,0.0,0.0
2020-06-23T17:00:00,20,Sardegna,7,0,7,8,15,-13,0,1213,132,0.0,0.0,1360,77129,65151.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,4.0,0.0,750.0,569.0,-11.0,0.0,46.67,0.0,0.0,0.0,-46.43
2020-06-24T17:00:00,20,Sardegna,7,0,7,8,15,0,1,1214,132,0.0,0.0,1361,78449,66202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1320.0,1051.0,0.0,0.0,46.67,0.08,0.1,0.0,0.0
2020-06-25T17:00:00,20,Sardegna,6,0,6,8,14,-1,1,1216,132,1360.0,2.0,1362,79422,67025.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.0,973.0,823.0,0.0,0.0,42.86,0.1,0.12,0.0,-6.67
2020-06-26T17:00:00,20,Sardegna,5,0,5,7,12,-2,0,1218,132,1360.0,2.0,1362,80546,67848.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.0,1124.0,823.0,-1.0,0.0,41.67,0.0,0.0,0.0,-14.29
2020-06-27T17:00:00,20,Sardegna,6,0,6,7,13,1,1,1218,132,1360.0,3.0,1363,81351,68359.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,805.0,511.0,0.0,0.0,46.15,0.12,0.2,0.0,8.33
2020-06-28T17:00:00,20,Sardegna,6,0,6,8,14,1,1,1218,132,1360.0,4.0,1364,82182,69088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.0,729.0,1.0,0.0,42.86,0.12,0.14,0.0,7.69
2020-06-29T17:00:00,20,Sardegna,6,0,6,8,14,0,0,1218,132,1360.0,4.0,1364,82478,69332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,244.0,0.0,0.0,42.86,0.0,0.0,0.0,0.0
2020-06-30T17:00:00,20,Sardegna,6,0,6,8,14,0,2,1219,133,1360.0,6.0,1366,83439,70030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,961.0,698.0,0.0,0.0,42.86,0.21,0.29,0.0,0.0
2020-07-01T17:00:00,20,Sardegna,5,0,5,6,11,-3,0,1222,133,1360.0,6.0,1366,84569,71039.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,3.0,0.0,1130.0,1009.0,-2.0,0.0,45.45,0.0,0.0,0.0,-21.43
2020-07-02T17:00:00,20,Sardegna,7,0,7,6,13,2,2,1222,133,1360.0,8.0,1368,85381,72197.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,812.0,1158.0,0.0,0.0,53.85,0.25,0.17,0.0,18.18
2020-07-03T17:00:00,20,Sardegna,6,0,6,8,14,1,1,1222,133,1360.0,9.0,1369,86534,72993.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1153.0,796.0,2.0,0.0,42.86,0.09,0.13,0.0,7.69
2020-07-04T17:00:00,20,Sardegna,6,0,6,7,13,-1,0,1223,133,1360.0,9.0,1369,87244,73703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,710.0,710.0,-1.0,0.0,46.15,0.0,0.0,0.0,-7.14
2020-07-05T17:00:00,20,Sardegna,4,0,4,8,12,-1,1,1225,133,1360.0,10.0,1370,87553,74074.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,309.0,371.0,1.0,0.0,33.33,0.32,0.27,0.0,-7.69
2020-07-06T17:00:00,20,Sardegna,3,0,3,7,10,-2,1,1227,134,1360.0,11.0,1371,87798,74361.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,1.0,245.0,287.0,-1.0,0.0,30.0,0.41,0.35,0.0,-16.67
2020-07-07T17:00:00,20,Sardegna,5,0,5,8,13,3,0,1224,134,1360.0,11.0,1371,88721,75144.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.0,0.0,923.0,783.0,1.0,0.0,38.46,0.0,0.0,0.0,30.0
2020-07-08T17:00:00,20,Sardegna,3,0,3,7,10,-3,0,1227,134,1360.0,11.0,1371,89561,75894.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,3.0,0.0,840.0,750.0,-1.0,0.0,30.0,0.0,0.0,0.0,-23.08
2020-07-09T17:00:00,20,Sardegna,3,0,3,7,10,0,0,1227,134,1360.0,11.0,1371,90529,76752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,858.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2020-07-10T17:00:00,20,Sardegna,3,0,3,7,10,0,1,1228,134,1360.0,12.0,1372,91395,77452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,866.0,700.0,0.0,0.0,30.0,0.12,0.14,0.0,0.0
2020-07-11T17:00:00,20,Sardegna,3,0,3,6,9,-1,0,1229,134,1360.0,12.0,1372,92286,78149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,891.0,697.0,-1.0,0.0,33.33,0.0,0.0,0.0,-10.0
2020-07-12T17:00:00,20,Sardegna,3,0,3,6,9,0,0,1229,134,1360.0,12.0,1372,92691,78515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,366.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0
2020-07-13T17:00:00,20,Sardegna,3,0,3,7,10,1,1,1229,134,1360.0,13.0,1373,93207,78923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,408.0,1.0,0.0,30.0,0.19,0.25,0.0,11.11
2020-07-14T17:00:00,20,Sardegna,4,0,4,6,10,0,1,1230,134,1361.0,13.0,1374,94052,79670.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,845.0,747.0,-1.0,0.0,40.0,0.12,0.13,0.0,0.0
2020-07-15T17:00:00,20,Sardegna,4,0,4,8,12,2,2,1230,134,1361.0,15.0,1376,95175,80552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,882.0,2.0,0.0,33.33,0.18,0.23,0.0,20.0
2020-07-16T17:00:00,20,Sardegna,4,0,4,7,11,-1,1,1232,134,1362.0,15.0,1377,95982,81230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,807.0,678.0,-1.0,0.0,36.36,0.12,0.15,0.0,-8.33
2020-07-17T17:00:00,20,Sardegna,5,0,5,5,10,-1,0,1233,134,1362.0,15.0,1377,97058,82095.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1076.0,865.0,-2.0,0.0,50.0,0.0,0.0,0.0,-9.09
2020-07-18T17:00:00,20,Sardegna,7,0,7,4,11,1,1,1233,134,1363.0,15.0,1378,97807,82738.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,749.0,643.0,-1.0,0.0,63.64,0.13,0.16,0.0,10.0
2020-07-19T17:00:00,20,Sardegna,7,0,7,5,12,1,1,1233,134,1363.0,16.0,1379,98250,83144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,406.0,1.0,0.0,58.33,0.23,0.25,0.0,9.09
2020-07-20T17:00:00,20,Sardegna,7,0,7,5,12,0,0,1233,134,1363.0,16.0,1379,98802,83626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,482.0,0.0,0.0,58.33,0.0,0.0,0.0,0.0
2020-07-21T17:00:00,20,Sardegna,7,0,7,5,12,0,0,1233,134,1363.0,16.0,1379,99476,84157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,531.0,0.0,0.0,58.33,0.0,0.0,0.0,0.0
2020-07-22T17:00:00,20,Sardegna,7,0,7,5,12,0,1,1234,134,1363.0,17.0,1380,100140,84889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,664.0,732.0,0.0,0.0,58.33,0.15,0.14,0.0,0.0
2020-07-23T17:00:00,20,Sardegna,7,0,7,7,14,2,2,1234,134,1364.0,18.0,1382,101231,85852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.0,963.0,2.0,0.0,50.0,0.18,0.21,0.0,16.67
2020-07-24T17:00:00,20,Sardegna,7,0,7,9,16,2,3,1235,134,1364.0,21.0,1385,101985,86544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,754.0,692.0,2.0,0.0,43.75,0.4,0.43,0.0,14.29
2020-07-25T17:00:00,20,Sardegna,6,0,6,13,19,3,3,1235,134,1364.0,24.0,1388,102749,87120.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,764.0,576.0,4.0,0.0,31.58,0.39,0.52,0.0,18.75
2020-07-26T17:00:00,20,Sardegna,6,0,6,13,19,0,0,1235,134,1364.0,24.0,1388,103086,87413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,293.0,0.0,0.0,31.58,0.0,0.0,0.0,0.0
2020-07-27T17:00:00,20,Sardegna,5,0,5,10,15,-4,0,1236,135,1364.0,22.0,1386,103468,87773.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,382.0,360.0,-3.0,0.0,33.33,0.0,0.0,0.0,-21.05
